latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.493847,-0.1630249,23.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2024-11-27,5.9,8.3,2.5,18.00,18.9,42.8,18.00,0.00
2024-11-28,2.4,4.7,0.4,0.00,9.4,17.6,0.00,0.00
2024-11-29,6.3,9.5,3.2,0.00,11.6,25.6,0.00,0.00
2024-11-30,11.5,13.7,8.1,0.00,12.3,26.6,0.00,0.00
2024-12-01,11.7,13.2,10.7,2.20,16.9,39.6,2.20,0.00
2024-12-02,8.9,11.2,7.6,0.40,17.5,42.5,0.40,0.00
2024-12-03,5.6,7.1,4.1,0.00,8.8,20.5,0.00,0.00
2024-12-04,6.2,9.4,2.5,0.80,19.4,43.6,0.80,0.00
2024-12-05,11.8,14.1,9.1,8.40,29.3,75.2,8.40,0.00
2024-12-06,8.1,11.6,6.4,0.60,26.7,62.6,0.60,0.00
2024-12-07,8.0,12.5,6.1,5.90,30.7,77.8,5.90,0.00
2024-12-08,7.1,7.7,6.6,8.10,28.5,66.6,8.10,0.00
2024-12-09,7.3,7.8,6.9,0.20,22.0,49.3,0.20,0.00
2024-12-10,6.7,7.0,6.1,0.00,18.8,44.3,0.00,0.00
2024-12-11,6.2,6.7,5.8,0.10,14.8,35.3,0.10,0.00
2024-12-12,6.4,7.2,5.2,0.30,9.3,20.5,0.30,0.00
2024-12-13,5.1,6.6,3.8,0.00,8.2,17.3,0.00,0.00
2024-12-14,5.4,7.7,4.1,0.30,12.1,29.2,0.30,0.00
2024-12-15,9.1,11.6,4.8,0.00,17.6,40.3,0.00,0.00
2024-12-16,10.1,11.1,7.7,0.20,17.8,45.4,0.20,0.00
2024-12-17,8.5,10.6,5.2,0.00,19.8,44.3,0.00,0.00
2024-12-18,12.7,13.9,10.6,3.80,28.8,63.7,3.80,0.00
2024-12-19,6.5,12.2,4.4,3.00,27.8,59.0,3.00,0.00
2024-12-20,5.5,8.3,2.5,0.70,15.6,37.8,0.70,0.00
2024-12-21,8.2,12.2,4.7,2.30,23.3,59.4,2.30,0.00
2024-12-22,5.6,7.3,4.2,1.80,24.6,56.9,1.60,0.14
2024-12-23,5.2,6.1,4.1,1.70,20.3,47.5,1.70,0.00
2024-12-24,9.4,12.1,6.4,0.00,12.1,25.9,0.00,0.00
2024-12-25,9.3,10.1,8.8,0.00,9.9,24.5,0.00,0.00
2024-12-26,7.4,8.6,6.8,0.00,4.4,9.4,0.00,0.00
2024-12-27,6.5,7.8,6.1,0.00,3.5,7.2,0.00,0.00
2024-12-28,5.4,6.4,4.8,0.00,8.3,18.7,0.00,0.00
2024-12-29,5.8,7.2,4.8,0.00,11.8,25.2,0.00,0.00
2024-12-30,7.4,8.9,6.6,0.00,16.4,38.5,0.00,0.00
2024-12-31,9.5,11.1,7.4,0.00,24.7,58.0,0.00,0.00
2025-01-01,8.8,11.8,4.3,10.50,30.6,71.6,10.50,0.00
2025-01-02,1.9,3.9,-0.6,0.00,9.2,25.6,0.00,0.00
2025-01-03,0.3,3.3,-1.2,0.00,10.6,22.7,0.00,0.00
2025-01-04,0.8,3.2,-1.6,3.50,15.7,35.3,0.80,1.89
2025-01-05,8.1,12.6,0.6,22.30,25.7,55.1,18.80,2.45
2025-01-06,6.9,11.9,2.2,6.90,31.6,76.3,6.90,0.00
2025-01-07,2.4,4.9,0.7,0.10,13.3,40.0,0.00,0.07
2025-01-08,0.6,1.8,-0.8,3.20,11.5,23.8,1.60,1.12
2025-01-09,0.9,3.0,-0.9,0.40,11.7,27.4,0.30,0.07
2025-01-10,-0.8,1.4,-2.0,0.00,7.6,14.0,0.00,0.00
2025-01-11,-2.3,1.6,-4.2,0.00,4.5,12.2,0.00,0.00
2025-01-12,-0.5,3.2,-4.5,0.00,8.6,15.5,0.00,0.00
2025-01-13,3.3,5.9,1.5,0.00,11.0,26.3,0.00,0.00
2025-01-14,5.4,8.8,2.5,0.00,11.8,24.8,0.00,0.00
2025-01-15,8.6,10.0,7.2,0.00,7.0,15.8,0.00,0.00
2025-01-16,7.4,9.6,6.0,0.00,10.8,27.0,0.00,0.00
2025-01-17,5.2,6.4,3.2,0.00,8.1,19.8,0.00,0.00
2025-01-18,2.5,3.4,1.9,0.00,7.5,19.4,0.00,0.00
2025-01-19,2.5,3.3,1.8,0.20,8.5,20.5,0.20,0.00
2025-01-20,3.6,6.0,2.2,0.10,8.6,20.2,0.10,0.00
2025-01-21,2.3,4.9,-0.9,0.00,7.3,16.2,0.00,0.00
2025-01-22,3.3,4.3,2.2,1.00,9.2,19.8,1.00,0.00
2025-01-23,4.7,8.2,1.5,4.70,23.2,51.8,4.70,0.00
2025-01-24,9.0,10.8,6.8,3.80,33.5,76.3,3.80,0.00
2025-01-25,5.2,7.9,2.7,2.10,12.8,26.6,2.10,0.00
2025-01-26,5.0,8.9,1.6,11.00,30.2,65.2,11.00,0.00
2025-01-27,7.6,9.4,6.8,6.30,28.3,64.1,6.30,0.00
2025-01-28,8.3,9.5,6.4,4.00,24.8,58.3,4.00,0.00
2025-01-29,6.0,7.8,4.0,0.20,16.3,36.7,0.20,0.00
2025-01-30,4.5,7.5,1.9,0.00,13.2,29.2,0.00,0.00
2025-01-31,5.3,8.0,2.1,3.50,17.7,37.1,3.50,0.00
2025-02-01,5.0,6.9,2.3,0.00,10.6,27.4,0.00,0.00
2025-02-02,3.3,7.5,-0.4,0.00,9.6,23.4,0.00,0.00
2025-02-03,4.3,7.8,-1.2,0.00,12.7,25.9,0.00,0.00
2025-02-04,8.2,10.1,6.2,0.20,20.7,55.8,0.20,0.00
2025-02-05,5.7,9.1,2.5,0.00,11.8,24.8,0.00,0.00
2025-02-06,3.8,7.2,0.6,0.00,16.4,39.2,0.00,0.00
2025-02-07,3.5,4.0,2.5,4.70,22.7,54.0,4.60,0.07
2025-02-08,4.7,6.2,2.7,2.10,14.1,30.2,2.10,0.00
2025-02-09,3.4,5.8,1.3,1.00,14.7,33.5,1.00,0.00
2025-02-10,3.5,4.6,2.5,3.50,17.3,40.7,3.50,0.00
2025-02-11,3.8,5.0,2.7,0.00,10.7,24.5,0.00,0.00
2025-02-12,4.3,6.0,3.2,0.20,9.6,23.8,0.20,0.00
2025-02-13,3.4,4.7,2.3,0.20,11.0,25.9,0.20,0.00
2025-02-14,2.4,4.8,0.9,0.00,14.4,36.0,0.00,0.00
2025-02-15,3.2,5.6,1.8,0.90,10.1,22.0,0.90,0.00
2025-02-16,2.7,4.3,1.8,0.00,17.1,40.3,0.00,0.00
2025-02-17,1.7,5.1,-0.5,0.00,12.4,28.8,0.00,0.00
2025-02-18,2.5,6.3,-0.1,0.00,12.2,30.6,0.00,0.00
2025-02-19,4.8,7.9,1.4,0.00,11.7,23.4,0.00,0.00
2025-02-20,11.2,12.8,8.2,3.10,23.5,54.4,3.10,0.00
2025-02-21,12.7,15.0,10.8,6.30,21.5,56.2,6.30,0.00
2025-02-22,10.2,12.9,7.4,5.10,12.0,28.8,5.10,0.00
2025-02-23,9.1,10.8,6.6,2.00,25.2,58.7,2.00,0.00
2025-02-24,10.3,12.4,7.5,13.20,25.7,56.2,13.20,0.00
2025-02-25,8.0,10.4,4.9,0.80,12.0,27.7,0.80,0.00
2025-02-26,5.4,7.8,3.2,5.80,23.9,54.0,5.80,0.00
2025-02-27,5.6,9.1,3.2,0.00,15.9,37.4,0.00,0.00
2025-02-28,4.7,8.8,0.9,0.00,7.4,18.4,0.00,0.00
2025-03-01,4.0,8.8,0.1,0.00,7.5,17.6,0.00,0.00
2025-03-02,3.7,8.7,-1.2,0.00,6.3,16.6,0.00,0.00
2025-03-03,4.3,10.2,-0.8,0.00,5.0,12.6,0.00,0.00
2025-03-04,5.3,10.9,0.8,0.00,9.8,19.1,0.00,0.00
2025-03-05,6.5,12.9,1.0,0.00,8.4,19.4,0.00,0.00
2025-03-06,9.6,15.8,4.6,0.00,12.8,29.9,0.00,0.00
2025-03-07,12.2,16.0,9.6,0.00,12.1,31.0,0.00,0.00
2025-03-08,11.1,15.8,7.0,0.00,11.2,28.1,0.00,0.00
2025-03-09,10.9,16.1,7.1,0.00,11.0,28.8,0.00,0.00
2025-03-10,9.1,13.8,6.7,0.40,14.7,33.1,0.40,0.00
2025-03-11,6.3,8.1,3.8,0.40,17.2,43.2,0.40,0.00
2025-03-12,4.3,7.4,2.0,4.00,10.3,27.0,1.90,1.47
2025-03-13,3.7,7.1,1.5,0.70,16.0,37.4,0.70,0.00
2025-03-14,3.7,7.9,0.0,0.40,13.3,31.7,0.40,0.00
2025-03-15,3.9,7.7,0.9,0.20,18.1,47.2,0.20,0.00
2025-03-16,4.0,8.0,-0.3,0.00,17.4,42.5,0.00,0.00
2025-03-17,5.8,8.1,4.0,0.30,15.7,39.6,0.30,0.00
2025-03-18,5.7,10.1,2.3,0.00,14.8,37.1,0.00,0.00
2025-03-19,8.7,16.5,1.9,0.00,8.7,21.6,0.00,0.00
2025-03-20,12.5,19.1,5.7,0.00,10.4,25.6,0.00,0.00
2025-03-21,13.1,17.0,9.5,0.90,14.4,37.4,0.90,0.00
2025-03-22,12.8,15.5,10.1,1.30,11.7,28.8,1.30,0.00
2025-03-23,10.8,14.6,8.1,2.80,16.0,37.4,2.80,0.00
2025-03-24,9.3,12.6,7.1,0.00,12.7,29.9,0.00,0.00
2025-03-25,10.2,14.4,4.8,0.20,11.7,29.9,0.20,0.00
2025-03-26,11.9,15.6,8.6,0.30,9.3,19.4,0.30,0.00
2025-03-27,10.0,14.9,5.8,0.00,11.9,33.8,0.00,0.00
2025-03-28,10.1,14.2,6.8,0.80,16.3,40.7,0.80,0.00
2025-03-29,8.8,13.6,3.7,0.00,17.6,45.7,0.00,0.00
2025-03-30,12.1,15.9,8.9,0.00,20.0,47.5,0.00,0.00
2025-03-31,10.5,16.3,5.8,0.00,10.8,25.2,0.00,0.00
2025-04-01,9.2,13.6,5.3,0.00,19.8,49.3,0.00,0.00
2025-04-02,11.2,15.9,7.2,0.00,22.1,54.7,0.00,0.00
2025-04-03,13.3,18.5,8.8,0.00,16.9,43.9,0.00,0.00
2025-04-04,14.8,21.4,10.1,0.00,16.3,41.8,0.00,0.00
2025-04-05,11.2,17.8,6.4,0.00,18.0,46.1,0.00,0.00
2025-04-06,9.8,15.2,6.2,0.00,15.7,40.7,0.00,0.00
2025-04-07,9.3,14.9,4.2,0.00,11.8,32.0,0.00,0.00
2025-04-08,9.9,16.0,4.1,0.00,11.5,28.8,0.00,0.00
2025-04-09,8.9,13.5,3.8,0.00,13.8,38.5,0.00,0.00
2025-04-10,10.8,16.0,5.4,0.00,9.4,24.8,0.00,0.00
2025-04-11,14.5,22.5,6.4,0.00,10.4,25.6,0.00,0.00
2025-04-12,15.4,22.2,8.0,0.00,12.5,33.8,0.00,0.00
2025-04-13,13.5,16.5,10.3,0.30,16.6,42.1,0.30,0.00
2025-04-14,11.4,15.1,6.3,0.70,17.6,43.2,0.70,0.00
2025-04-15,12.6,17.5,9.6,9.20,19.8,46.8,9.20,0.00
2025-04-16,11.0,14.9,8.4,0.20,25.1,59.8,0.20,0.00
2025-04-17,11.8,17.4,5.8,0.00,12.2,30.2,0.00,0.00
2025-04-18,13.1,16.9,9.1,0.10,21.3,51.1,0.10,0.00
2025-04-19,12.3,16.0,7.4,0.20,19.9,50.8,0.20,0.00
2025-04-20,10.2,15.3,5.4,0.00,13.4,33.8,0.00,0.00
2025-04-21,12.2,16.1,9.6,3.70,11.7,32.4,3.70,0.00
2025-04-22,11.9,17.4,6.9,0.00,15.4,40.0,0.00,0.00
2025-04-23,10.0,11.9,8.4,9.50,20.1,47.9,9.50,0.00
2025-04-24,11.0,14.6,7.3,0.00,10.0,25.9,0.00,0.00
2025-04-25,10.6,15.2,5.9,0.00,11.4,28.8,0.00,0.00
2025-04-26,12.5,17.0,8.1,0.00,10.3,29.2,0.00,0.00
2025-04-27,15.0,20.6,8.0,0.00,8.9,21.6,0.00,0.00
2025-04-28,17.2,24.0,10.1,0.00,13.9,34.9,0.00,0.00
2025-04-29,16.8,23.0,10.6,0.00,12.3,32.8,0.00,0.00
2025-04-30,17.9,25.9,9.6,0.00,12.4,31.7,0.00,0.00
2025-05-01,20.9,28.5,11.8,0.00,11.8,32.0,0.00,0.00
2025-05-02,19.5,25.4,13.9,1.50,11.8,32.0,1.50,0.00
2025-05-03,14.6,21.3,10.3,0.00,19.9,50.8,0.00,0.00
2025-05-04,10.2,13.3,7.4,0.00,19.1,46.8,0.00,0.00
2025-05-05,9.4,13.4,5.1,0.90,25.1,59.8,0.90,0.00
2025-05-06,10.1,13.9,6.3,0.10,15.2,38.2,0.10,0.00
2025-05-07,11.2,16.6,6.0,0.00,17.2,43.6,0.00,0.00
2025-05-08,11.9,15.8,8.6,0.00,16.3,39.6,0.00,0.00
2025-05-09,12.9,18.0,6.2,0.00,16.5,43.6,0.00,0.00
2025-05-10,15.9,22.5,9.1,0.00,17.1,41.4,0.00,0.00
2025-05-11,18.0,24.0,11.0,0.00,14.1,39.6,0.00,0.00
2025-05-12,18.0,23.0,13.8,4.70,15.8,43.9,4.70,0.00
2025-05-13,17.7,23.4,12.9,0.00,15.2,40.0,0.00,0.00
2025-05-14,15.7,22.5,9.1,0.00,16.6,40.0,0.00,0.00
2025-05-15,12.2,15.1,8.6,0.00,19.0,46.4,0.00,0.00
2025-05-16,13.2,18.5,7.7,0.00,14.6,37.1,0.00,0.00
2025-05-17,14.2,18.6,8.9,0.00,13.8,34.2,0.00,0.00
2025-05-18,13.4,17.8,9.3,0.00,12.9,33.8,0.00,0.00
2025-05-19,14.7,19.5,10.4,0.20,14.9,39.2,0.20,0.00
2025-05-20,16.2,22.5,9.1,0.00,11.5,30.6,0.00,0.00
2025-05-21,14.8,18.0,11.3,3.00,14.9,35.6,3.00,0.00
2025-05-22,11.8,14.6,8.1,0.00,11.8,32.0,0.00,0.00
2025-05-23,12.9,18.4,6.8,0.10,16.3,40.7,0.10,0.00
2025-05-24,16.6,21.3,12.4,6.00,20.7,50.4,6.00,0.00
2025-05-25,16.5,19.6,12.9,1.00,23.2,53.6,1.00,0.00
2025-05-26,14.7,18.0,11.1,0.10,23.1,54.7,0.10,0.00
2025-05-27,15.5,16.9,13.4,6.60,26.1,59.0,6.60,0.00
2025-05-28,17.0,20.2,13.9,1.00,19.4,47.5,1.00,0.00
2025-05-29,18.2,24.0,13.7,2.10,23.7,56.9,2.10,0.00
2025-05-30,19.1,24.9,14.9,0.20,15.2,40.0,0.20,0.00
2025-05-31,20.9,27.5,16.5,0.00,17.6,44.3,0.00,0.00
2025-06-01,17.4,21.5,14.1,0.00,21.5,54.4,0.00,0.00
2025-06-02,16.6,21.8,12.4,0.40,18.0,42.5,0.40,0.00
2025-06-03,14.4,17.4,11.8,3.70,25.6,66.2,3.70,0.00
2025-06-04,14.5,18.0,10.5,0.10,19.0,46.1,0.10,0.00
2025-06-05,14.0,16.7,12.4,9.20,23.4,54.4,9.20,0.00
2025-06-06,14.9,18.9,10.9,1.20,20.2,50.4,1.20,0.00
2025-06-07,13.3,17.5,11.1,13.20,17.4,45.4,13.20,0.00
2025-06-08,13.5,17.1,9.2,0.00,18.2,44.6,0.00,0.00
2025-06-09,15.3,19.8,10.9,0.00,16.8,40.7,0.00,0.00
2025-06-10,17.6,22.0,13.1,0.20,18.0,47.2,0.20,0.00
2025-06-11,17.5,23.2,12.8,0.20,15.8,39.6,0.20,0.00
2025-06-12,19.7,25.0,14.1,0.80,15.0,42.5,0.80,0.00
2025-06-13,22.9,28.5,16.5,1.20,13.4,34.9,1.20,0.00
2025-06-14,20.0,23.5,15.5,4.00,20.2,52.2,4.00,0.00
2025-06-15,18.3,23.5,13.2,0.20,16.2,42.1,0.20,0.00
2025-06-16,20.9,27.3,14.7,0.00,12.7,34.9,0.00,0.00
2025-06-17,21.4,26.8,15.4,0.00,14.4,34.2,0.00,0.00
2025-06-18,22.9,28.8,15.9,0.00,9.4,26.6,0.00,0.00
2025-06-19,25.3,32.0,18.9,0.00,17.7,45.4,0.00,0.00
2025-06-20,23.3,28.8,17.5,0.00,12.6,34.6,0.00,0.00
2025-06-21,25.7,31.5,18.4,0.00,14.4,33.5,0.00,0.00
2025-06-22,21.7,26.6,17.6,0.00,24.2,59.4,0.00,0.00
2025-06-23,18.8,22.7,16.0,0.40,20.8,52.2,0.40,0.00
2025-06-24,19.4,24.4,14.1,0.30,23.2,55.1,0.30,0.00
2025-06-25,21.5,27.4,16.4,0.00,12.5,30.2,0.00,0.00
2025-06-26,20.1,24.1,17.2,3.70,22.9,57.6,3.70,0.00
2025-06-27,20.0,26.9,13.8,1.80,19.7,51.5,1.80,0.00
2025-06-28,23.4,30.1,18.5,0.10,17.1,45.0,0.10,0.00
2025-06-29,23.6,29.8,18.0,0.00,14.8,35.3,0.00,0.00
2025-06-30,25.9,31.9,18.7,0.00,12.2,34.6,0.00,0.00
2025-07-01,28.2,33.5,23.6,0.00,10.8,30.2,0.00,0.00
2025-07-02,20.2,23.0,16.0,4.10,16.4,41.0,4.10,0.00
2025-07-03,18.7,23.6,12.7,0.00,11.4,30.2,0.00,0.00
2025-07-04,20.8,26.1,14.4,0.00,17.3,42.5,0.00,0.00
2025-07-05,19.4,21.6,16.4,2.10,23.0,54.4,2.10,0.00
2025-07-06,19.2,22.5,17.0,3.80,15.3,39.2,3.80,0.00
2025-07-07,16.4,19.5,13.4,10.00,18.3,47.2,10.00,0.00
2025-07-08,17.5,21.9,12.4,0.20,13.8,32.0,0.20,0.00
2025-07-09,20.0,25.2,13.7,0.90,8.7,22.0,0.90,0.00
2025-07-10,23.9,30.0,17.7,0.00,12.2,31.7,0.00,0.00
2025-07-11,25.5,31.6,19.0,0.00,9.7,27.4,0.00,0.00
2025-07-12,23.8,28.8,19.5,0.00,12.4,34.6,0.00,0.00
2025-07-13,22.2,27.7,15.8,0.10,9.8,32.0,0.10,0.00
2025-07-14,21.1,24.9,17.5,0.90,23.2,57.2,0.90,0.00
2025-07-15,18.5,21.6,14.5,0.70,24.2,58.0,0.70,0.00
2025-07-16,20.1,23.8,15.1,0.00,17.0,41.8,0.00,0.00
2025-07-17,22.0,25.8,18.8,0.80,10.7,26.6,0.80,0.00
2025-07-18,23.7,29.4,18.1,0.00,12.3,33.5,0.00,0.00
2025-07-19,20.0,22.5,17.9,16.20,10.2,27.0,16.20,0.00
2025-07-20,18.1,20.4,15.8,2.70,17.2,43.9,2.70,0.00
2025-07-21,18.1,22.6,14.4,0.60,13.4,35.3,0.60,0.00
2025-07-22,18.8,22.3,15.2,1.20,12.3,34.2,1.20,0.00
2025-07-23,18.6,22.0,14.9,1.50,10.0,27.4,1.50,0.00
2025-07-24,18.0,20.8,15.4,0.90,16.4,41.4,0.90,0.00
2025-07-25,20.7,25.4,15.4,0.00,10.9,28.4,0.00,0.00
2025-07-26,20.0,23.2,15.9,0.40,11.2,29.5,0.40,0.00
2025-07-27,18.5,21.5,15.2,0.10,14.3,36.7,0.10,0.00
2025-07-28,20.0,24.1,14.9,0.00,13.7,35.3,0.00,0.00
2025-07-29,18.3,21.9,15.1,0.80,9.6,25.6,0.80,0.00
2025-07-30,20.4,24.7,16.1,0.80,14.0,35.3,0.80,0.00
2025-07-31,18.6,22.6,16.5,26.70,12.4,28.4,26.70,0.00
2025-08-01,16.4,19.7,13.1,1.20,16.2,40.7,1.20,0.00
2025-08-02,16.7,19.9,13.1,0.00,10.0,27.0,0.00,0.00
2025-08-03,18.4,23.0,12.8,2.50,17.2,46.1,2.50,0.00
2025-08-04,19.1,21.5,16.2,1.00,24.0,63.7,1.00,0.00
2025-08-05,17.1,20.7,13.1,0.00,19.7,47.9,0.00,0.00
2025-08-06,17.2,22.2,11.6,0.00,12.3,31.7,0.00,0.00
2025-08-07,18.9,23.0,14.6,0.00,19.8,49.0,0.00,0.00
2025-08-08,20.3,25.1,15.4,0.00,13.7,31.3,0.00,0.00
2025-08-09,19.7,24.8,14.4,0.00,17.1,43.9,0.00,0.00
2025-08-10,20.8,26.1,14.8,0.00,8.3,22.0,0.00,0.00
2025-08-11,22.9,29.6,16.4,0.50,12.2,29.9,0.50,0.00
2025-08-12,24.8,31.0,18.8,0.60,13.3,32.8,0.60,0.00
2025-08-13,22.0,27.8,18.2,0.00,14.6,45.7,0.00,0.00
2025-08-14,21.9,26.9,16.5,0.00,13.1,33.8,0.00,0.00
2025-08-15,23.0,29.5,17.8,0.00,15.1,35.6,0.00,0.00
2025-08-16,19.3,22.5,16.3,0.10,13.4,33.8,0.10,0.00
2025-08-17,18.2,24.4,12.9,0.00,12.9,30.6,0.00,0.00
2025-08-18,18.8,21.5,16.9,0.20,13.6,34.6,0.20,0.00
2025-08-19,19.4,25.0,15.1,0.10,16.5,41.8,0.10,0.00
2025-08-20,17.2,20.5,14.9,0.00,17.1,42.1,0.00,0.00
2025-08-21,16.7,20.0,13.5,0.10,14.6,35.6,0.10,0.00
2025-08-22,17.5,22.8,11.6,0.00,9.9,28.8,0.00,0.00
2025-08-23,19.0,21.9,16.0,0.00,9.9,24.1,0.00,0.00
2025-08-24,19.3,23.6,14.6,0.00,9.7,23.8,0.00,0.00
2025-08-25,20.7,26.0,15.1,0.00,12.6,33.8,0.00,0.00
2025-08-26,21.0,25.2,18.0,0.20,18.9,46.4,0.20,0.00
2025-08-27,18.2,21.8,15.5,1.30,20.8,53.6,1.30,0.00
2025-08-28,17.0,20.5,12.9,2.40,19.6,49.7,2.40,0.00
2025-08-29,16.5,19.6,14.3,19.50,14.8,35.6,19.50,0.00
2025-08-30,16.9,20.0,13.1,2.00,23.3,54.4,2.00,0.00
2025-08-31,16.9,20.1,13.9,0.90,21.3,49.0,0.90,0.00
2025-09-01,16.4,19.2,14.2,3.30,22.7,49.7,3.30,0.00
2025-09-02,15.8,19.0,12.8,1.90,15.4,37.1,1.90,0.00
2025-09-03,17.7,20.0,15.6,25.60,27.5,70.2,25.60,0.00
2025-09-04,16.0,18.8,13.6,4.70,20.7,51.1,4.70,0.00
2025-09-05,15.9,20.6,11.4,0.00,9.8,26.3,0.00,0.00
2025-09-06,17.7,22.0,13.3,0.00,17.6,42.5,0.00,0.00
2025-09-07,19.3,24.5,15.6,0.00,18.0,42.8,0.00,0.00
2025-09-08,16.3,19.5,13.5,0.10,13.4,34.6,0.10,0.00
2025-09-09,15.7,19.8,11.0,0.30,11.3,29.2,0.30,0.00
2025-09-10,15.5,18.0,14.1,7.70,19.4,45.0,7.70,0.00
2025-09-11,14.3,18.0,12.0,3.70,22.8,52.2,3.70,0.00
2025-09-12,13.9,17.6,10.9,4.40,18.4,50.4,4.40,0.00
2025-09-13,14.0,17.2,11.7,3.00,17.7,45.4,3.00,0.00
2025-09-14,13.8,17.8,9.2,3.50,26.3,62.6,3.50,0.00
2025-09-15,15.6,17.8,13.9,0.40,31.6,73.8,0.40,0.00
2025-09-16,14.7,18.3,12.0,0.00,21.8,52.6,0.00,0.00
2025-09-17,16.2,18.8,12.5,1.10,24.4,59.4,1.10,0.00
2025-09-18,18.5,21.5,15.8,0.00,21.9,55.1,0.00,0.00
2025-09-19,18.9,25.4,14.9,0.00,13.2,29.2,0.00,0.00
2025-09-20,16.6,21.1,13.4,0.00,24.5,65.5,0.00,0.00
2025-09-21,12.5,15.5,9.5,0.00,20.9,52.9,0.00,0.00
2025-09-22,11.4,15.6,7.5,0.00,16.2,41.4,0.00,0.00
2025-09-23,11.6,16.4,7.2,0.00,15.7,37.1,0.00,0.00
2025-09-24,13.2,17.5,9.6,0.00,16.1,40.7,0.00,0.00
2025-09-25,13.4,18.3,9.5,0.00,17.6,45.4,0.00,0.00
2025-09-26,12.8,16.0,9.4,1.10,15.7,38.2,1.10,0.00
2025-09-27,13.7,17.4,10.6,0.00,15.1,36.7,0.00,0.00
2025-09-28,13.7,16.8,11.8,0.50,9.4,23.0,0.50,0.00
2025-09-29,13.2,17.7,7.9,0.00,8.1,17.3,0.00,0.00
2025-09-30,13.7,18.3,8.9,0.00,6.4,12.6,0.00,0.00
2025-10-01,13.1,17.9,9.9,0.10,8.8,22.3,0.10,0.00
2025-10-02,14.7,18.5,10.2,0.00,16.4,37.4,0.00,0.00
2025-10-03,16.2,17.9,14.2,12.40,28.6,65.9,12.40,0.00
2025-10-04,13.0,16.7,11.3,3.60,31.5,81.4,3.60,0.00
2025-10-05,12.7,15.7,10.6,0.00,22.5,59.4,0.00,0.00
2025-10-06,14.0,18.5,9.6,0.00,11.4,28.1,0.00,0.00
2025-10-07,14.1,17.0,11.6,0.00,12.3,30.6,0.00,0.00
2025-10-08,13.7,16.8,11.3,0.40,8.2,18.0,0.40,0.00
2025-10-09,12.3,15.0,8.8,0.00,11.1,28.4,0.00,0.00
2025-10-10,13.9,15.8,12.0,0.10,7.2,19.8,0.10,0.00
2025-10-11,12.6,14.8,10.3,0.00,5.5,11.5,0.00,0.00
2025-10-12,11.4,15.0,7.4,0.00,9.1,22.3,0.00,0.00
2025-10-13,13.7,15.6,12.3,0.20,12.1,30.2,0.20,0.00
2025-10-14,12.3,13.6,10.6,0.10,11.1,28.4,0.10,0.00
2025-10-15,11.6,12.9,10.5,0.00,10.5,27.7,0.00,0.00
2025-10-16,12.3,15.4,9.5,0.00,7.8,20.2,0.00,0.00
2025-10-17,12.8,14.8,11.1,0.00,8.6,19.1,0.00,0.00
2025-10-18,12.6,14.6,11.1,0.00,13.5,35.6,0.00,0.00
2025-10-19,13.6,15.2,12.0,6.10,17.6,39.6,6.10,0.00
2025-10-20,13.1,14.6,11.5,3.40,17.3,44.3,3.40,0.00
2025-10-21,12.8,15.3,10.9,0.20,17.7,41.8,0.20,0.00
2025-10-22,11.4,14.6,8.9,9.90,15.3,34.9,9.90,0.00
2025-10-23,9.6,11.7,6.9,14.20,25.6,59.4,14.20,0.00
2025-10-24,8.7,11.9,5.8,0.00,20.2,55.1,0.00,0.00
2025-10-25,9.0,11.8,6.3,1.10,17.4,45.4,1.10,0.00
2025-10-26,7.8,11.1,4.9,0.70,19.3,47.5,0.70,0.00
2025-10-27,11.1,12.8,9.9,0.00,26.7,60.5,0.00,0.00
2025-10-28,12.4,14.4,11.2,0.30,21.0,51.8,0.30,0.00
2025-10-29,10.9,12.4,7.1,4.70,14.9,34.2,4.70,0.00
2025-10-30,9.6,12.9,5.6,0.00,20.5,46.8,0.00,0.00
2025-10-31,14.6,15.7,13.5,4.40,22.7,61.6,4.40,0.00
2025-11-01,12.6,15.8,9.0,4.50,25.9,64.1,4.50,0.00
2025-11-02,9.3,12.2,7.4,3.80,14.8,35.6,3.80,0.00
2025-11-03,13.1,15.9,7.4,1.30,20.7,60.5,1.30,0.00
2025-11-04,14.5,15.8,13.6,0.00,19.7,45.7,0.00,0.00
2025-11-05,15.4,17.1,14.5,0.10,18.9,44.6,0.10,0.00
2025-11-06,15.0,16.6,14.1,1.10,12.4,30.6,1.10,0.00
2025-11-07,13.3,14.9,12.1,1.70,12.7,32.4,1.70,0.00
2025-11-08,12.0,14.1,8.7,1.50,12.0,27.0,1.50,0.00
2025-11-09,10.4,14.0,5.2,0.00,16.2,37.1,0.00,0.00
2025-11-10,11.7,13.1,8.5,5.80,18.5,41.4,5.80,0.00
2025-11-11,12.4,14.8,8.3,1.50,23.6,54.4,1.50,0.00
2025-11-12,14.4,16.4,13.2,0.30,21.4,52.9,0.30,0.00
2025-11-13,14.4,16.7,12.7,4.70,15.7,36.4,4.70,0.00
2025-11-14,13.0,14.3,12.1,15.20,14.0,29.2,15.20,0.00
2025-11-15,11.8,13.2,10.4,0.20,10.9,24.1,0.20,0.00
